prompt,regime,layer,head,T,S,read_ratio,component_read_gain,rel_l2,cosine,js,topk_overlap,mass_retained,entropy,gini,pass_strict,pass_mod,pass_weak
short_chat,short,22,5,43,8,0.18604651162790697,5.375,0.5854659104680986,0.8270386357084113,0.12392729802696603,1.0,0.6851159126737122,2.8712603903367224,0.6940288229076207,False,False,False
short_chat,short,22,5,43,16,0.37209302325581395,2.6875,0.14014812981106964,0.9901693830056899,0.027370070951870832,1.0,0.92323735316267,2.8712603903367224,0.6940288229076207,False,False,True
short_chat,short,22,5,43,32,0.7441860465116279,1.34375,0.018181961329134213,0.9998430192236136,0.0013201529365458663,1.0,0.9961960723638624,2.8712603903367224,0.6940288229076207,True,True,True
short_chat,short,22,6,43,1,0.023255813953488372,43.0,1.494544958263224,0.35596263454433386,0.4982866423604284,1.0,0.12376680544923963,3.0651427249965306,0.6278001068706003,False,False,False
short_chat,short,22,6,43,2,0.046511627906976744,21.5,1.0890199430438563,0.31058054955354114,0.4029641553591622,1.0,0.22272840601738278,3.0651427249965306,0.6278001068706003,False,False,False
short_chat,short,22,6,43,4,0.09302325581395349,10.75,1.0891542257578648,0.530271857328512,0.271692657660486,1.0,0.4042688181165071,3.0651427249965306,0.6278001068706003,False,False,False
short_chat,short,22,6,43,8,0.18604651162790697,5.375,0.6139606257546741,0.8896227414651775,0.14675899684508997,1.0,0.6356003841799839,3.0651427249965306,0.6278001068706003,False,False,False
short_chat,short,22,6,43,16,0.37209302325581395,2.6875,0.3099835888605441,0.9545854980568829,0.05536990062782126,1.0,0.849125991889924,3.0651427249965306,0.6278001068706003,False,False,False
short_chat,short,22,6,43,32,0.7441860465116279,1.34375,0.03318867287302808,0.9995183770331256,0.005226516891558346,1.0,0.9850012120224358,3.0651427249965306,0.6278001068706003,True,True,True
short_chat,short,22,7,43,1,0.023255813953488372,43.0,1.6483110166251616,0.6828474620693256,0.4355491170317146,1.0,0.18601466781925904,2.7234308258305813,0.7337126617338379,False,False,False
short_chat,short,22,7,43,2,0.046511627906976744,21.5,0.946725424557463,0.8261551734251078,0.32193730579920343,1.0,0.32804672670019996,2.7234308258305813,0.7337126617338379,False,False,False
short_chat,short,22,7,43,4,0.09302325581395349,10.75,0.6405523384368854,0.8303085928019289,0.18684735090928817,1.0,0.554348277383172,2.7234308258305813,0.7337126617338379,False,False,False
short_chat,short,22,7,43,8,0.18604651162790697,5.375,0.344527433202976,0.9442995417581795,0.09836851007046588,1.0,0.7434903261005738,2.7234308258305813,0.7337126617338379,False,False,False
short_chat,short,22,7,43,16,0.37209302325581395,2.6875,0.15167270018071277,0.9892483165730092,0.025370938494574627,1.0,0.928696883778045,2.7234308258305813,0.7337126617338379,False,False,True
short_chat,short,22,7,43,32,0.7441860465116279,1.34375,0.029436379613026618,0.9996106204169141,0.0023024930992998046,1.0,0.9933723047256299,2.7234308258305813,0.7337126617338379,True,True,True
short_chat,short,22,8,43,1,0.023255813953488372,43.0,1.2201772964124271,0.6049438259358383,0.4171968249436994,1.0,0.20631181545134789,2.8149930174103472,0.7078970457856054,False,False,False
short_chat,short,22,8,43,2,0.046511627906976744,21.5,1.4545600744049367,0.6781743957264355,0.3358712320244994,1.0,0.3084406314303185,2.8149930174103472,0.7078970457856054,False,False,False
short_chat,short,22,8,43,4,0.09302325581395349,10.75,0.6655419549531172,0.920443322227791,0.21835250332103934,1.0,0.4952967123758316,2.8149930174103472,0.7078970457856054,False,False,False
short_chat,short,22,8,43,8,0.18604651162790697,5.375,0.3678956603640037,0.9603493833466579,0.113021054352379,1.0,0.7096365383527901,2.8149930174103472,0.7078970457856054,False,False,False
short_chat,short,22,8,43,16,0.37209302325581395,2.6875,0.159094315341008,0.9922705061170073,0.03258703437768113,1.0,0.9090971517757316,2.8149930174103472,0.7078970457856054,False,False,True
short_chat,short,22,8,43,32,0.7441860465116279,1.34375,0.012527780248102418,0.9999327996518016,0.0014732482448446297,1.0,0.9957556151112971,2.8149930174103472,0.7078970457856054,True,True,True
short_chat,short,22,9,43,1,0.023255813953488372,43.0,1.6129414629817806,0.3817567275637755,0.4662940958255921,1.0,0.15415411493246922,2.854558953848901,0.6974081833643404,False,False,False
short_chat,short,22,9,43,2,0.046511627906976744,21.5,1.188266310624806,0.5715944747034839,0.3515156047826198,1.0,0.2871871286078504,2.854558953848901,0.6974081833643404,False,False,False
short_chat,short,22,9,43,4,0.09302325581395349,10.75,0.9060952816448536,0.5754557244227546,0.2253534756284285,1.0,0.482722101813604,2.854558953848901,0.6974081833643404,False,False,False
short_chat,short,22,9,43,8,0.18604651162790697,5.375,0.45245893749770166,0.9213249695390637,0.12005023501299648,1.0,0.6937673988343691,2.854558953848901,0.6974081833643404,False,False,False
short_chat,short,22,9,43,16,0.37209302325581395,2.6875,0.2686373475341767,0.9645454371354122,0.03263804014962619,1.0,0.9089596649842144,2.854558953848901,0.6974081833643404,False,False,False
short_chat,short,22,9,43,32,0.7441860465116279,1.34375,0.010005548235132306,0.9999557057605429,0.0009095951216215935,1.0,0.9973779459138907,2.854558953848901,0.6974081833643404,True,True,True
short_chat,short,22,10,43,1,0.023255813953488372,43.0,1.5323418780476223,0.5075606827095653,0.4746250530626665,1.0,0.14597301612300578,2.7511961565449803,0.7285692221039667,False,False,False
short_chat,short,22,10,43,2,0.046511627906976744,21.5,1.1961670752198634,0.4659404039969403,0.34930833009775075,1.0,0.29013782122709564,2.7511961565449803,0.7285692221039667,False,False,False
short_chat,short,22,10,43,4,0.09302325581395349,10.75,0.506213930279517,0.8937281358654439,0.21426379304348875,1.0,0.5027311568967209,2.7511961565449803,0.7285692221039667,False,False,False
short_chat,short,22,10,43,8,0.18604651162790697,5.375,0.28452715367609965,0.9639509044030141,0.10787804423446493,1.0,0.721399073700183,2.7511961565449803,0.7285692221039667,False,False,False
short_chat,short,22,10,43,16,0.37209302325581395,2.6875,0.09977149155042327,0.9954775670442472,0.020343387843432394,1.0,0.9425281262995722,2.7511961565449803,0.7285692221039667,False,True,True
short_chat,short,22,10,43,32,0.7441860465116279,1.34375,0.004512637797227618,0.9999911484602395,0.0003615148024708739,1.0,0.9989572808470741,2.7511961565449803,0.7285692221039667,True,True,True
short_chat,short,22,11,43,1,0.023255813953488372,43.0,1.653818866593067,0.354945037366255,0.4766619005978272,1.0,0.14400172373332876,2.8481466338281054,0.6987277943923743,False,False,False
short_chat,short,22,11,43,2,0.046511627906976744,21.5,1.1951690174291518,0.5773774318317383,0.35802005596557807,1.0,0.2785825795562798,2.8481466338281054,0.6987277943923743,False,False,False
short_chat,short,22,11,43,4,0.09302325581395349,10.75,0.8219920851886167,0.6544122250027624,0.21687358029053372,1.0,0.4979780652337813,2.8481466338281054,0.6987277943923743,False,False,False
short_chat,short,22,11,43,8,0.18604651162790697,5.375,0.5449029007383875,0.8411558755129075,0.12201080466181351,1.0,0.6893835177479958,2.8481466338281054,0.6987277943923743,False,False,False
short_chat,short,22,11,43,16,0.37209302325581395,2.6875,0.19676649295333154,0.9833453889140445,0.02690576690431469,1.0,0.9245033102423057,2.8481466338281054,0.6987277943923743,False,False,True
short_chat,short,22,11,43,32,0.7441860465116279,1.34375,0.019263671951428387,0.9998448175604477,0.0024157731351441792,1.0,0.9930470489510702,2.8481466338281054,0.6987277943923743,True,True,True
short_chat,short,22,12,43,1,0.023255813953488372,43.0,1.3269545665513656,0.8227729401165353,0.34462568221595047,1.0,0.2964495549024945,2.3659759016410873,0.8121101286474101,False,False,False
short_chat,short,22,12,43,2,0.046511627906976744,21.5,0.8381892764212342,0.8746734040984809,0.2451852914721141,1.0,0.4481460920762385,2.3659759016410873,0.8121101286474101,False,False,False
short_chat,short,22,12,43,4,0.09302325581395349,10.75,0.5263169736166189,0.8857883797188069,0.13883599834167737,1.0,0.6525088849573243,2.3659759016410873,0.8121101286474101,False,False,False
short_chat,short,22,12,43,8,0.18604651162790697,5.375,0.23364770707115934,0.9745739605848486,0.05436114529802687,1.0,0.8517210755923219,2.3659759016410873,0.8121101286474101,False,False,False
short_chat,short,22,12,43,16,0.37209302325581395,2.6875,0.08483871468308703,0.9964211407034341,0.009317446576478651,1.0,0.9733746734697953,2.3659759016410873,0.8121101286474101,False,True,True
short_chat,short,22,12,43,32,0.7441860465116279,1.34375,0.0026998964878153513,0.999996832503145,0.0002553187845066989,1.0,0.9992635011582598,2.3659759016410873,0.8121101286474101,True,True,True
short_chat,short,22,13,43,1,0.023255813953488372,43.0,1.2456222170746871,0.44833536474754715,0.4648490057860491,1.0,0.15559262974822477,2.799094729047847,0.7157364253721211,False,False,False
short_chat,short,22,13,43,2,0.046511627906976744,21.5,1.0103323801289956,0.4647920100941807,0.3479116545647884,1.0,0.2920129938549243,2.799094729047847,0.7157364253721211,False,False,False
short_chat,short,22,13,43,4,0.09302325581395349,10.75,0.8975892515072982,0.4768094869804405,0.21681613130426353,1.0,0.49808239980288066,2.799094729047847,0.7157364253721211,False,False,False
short_chat,short,22,13,43,8,0.18604651162790697,5.375,0.4132118515718599,0.9565262619754947,0.10835595401272198,1.0,0.7203006107683042,2.799094729047847,0.7157364253721211,False,False,False
short_chat,short,22,13,43,16,0.37209302325581395,2.6875,0.09510797256041462,0.9966328776304234,0.02645544839834229,1.0,0.9257323095703675,2.799094729047847,0.7157364253721211,False,True,True
short_chat,short,22,13,43,32,0.7441860465116279,1.34375,0.007950027954778543,0.9999743964664405,0.0014193478195694605,1.0,0.9959106713442877,2.799094729047847,0.7157364253721211,True,True,True
short_chat,short,23,0,43,1,0.023255813953488372,43.0,1.0264072209374644,0.6481214830839703,0.4897759853955571,1.0,0.1315797967576237,3.145483343167395,0.5912125095352704,False,False,False
short_chat,short,23,0,43,2,0.046511627906976744,21.5,0.7110513978933253,0.7556216472141518,0.39697572460349884,1.0,0.22981515362711236,3.145483343167395,0.5912125095352704,False,False,False
short_chat,short,23,0,43,4,0.09302325581395349,10.75,0.46464683021784364,0.8898042179523931,0.28231007251286994,1.0,0.38741983278150616,3.145483343167395,0.5912125095352704,False,False,False
short_chat,short,23,0,43,8,0.18604651162790697,5.375,0.3236442555588731,0.9546933751373423,0.17809436251445743,1.0,0.5714907005641319,3.145483343167395,0.5912125095352704,False,False,False
short_chat,short,23,0,43,16,0.37209302325581395,2.6875,0.13701553345873588,0.9906927682428287,0.07124430863184734,1.0,0.8090056007289702,3.145483343167395,0.5912125095352704,False,False,True
short_chat,short,23,0,43,32,0.7441860465116279,1.34375,0.014685353712191197,0.9999003955601523,0.0050642680550509805,1.0,0.9854643741857536,3.145483343167395,0.5912125095352704,True,True,True
short_chat,short,23,1,43,1,0.023255813953488372,43.0,0.0049604122086982505,0.9999888292716169,0.002185092874141596,1.0,0.993709471185575,0.0478820631500165,0.9760692885443079,True,True,True
short_chat,short,23,1,43,2,0.046511627906976744,21.5,0.003218147455865608,0.9999956019606873,0.0013206374925842808,1.0,0.9961946777007782,0.0478820631500165,0.9760692885443079,True,True,True
short_chat,short,23,1,43,4,0.09302325581395349,10.75,0.0007876116525699609,0.9999997408866995,0.00029107959129237685,1.0,0.9991603756008101,0.0478820631500165,0.9760692885443079,True,True,True
short_chat,short,23,1,43,8,0.18604651162790697,5.375,0.0001011933322442015,0.9999999955995763,3.660690842476151e-05,1.0,0.999894378316145,0.0478820631500165,0.9760692885443079,True,True,True
short_chat,short,23,1,43,16,0.37209302325581395,2.6875,4.5061454421613736e-06,0.9999999999903186,1.3644068194243528e-06,1.0,0.9999960628416684,0.0478820631500165,0.9760692885443079,True,True,True
short_chat,short,23,1,43,32,0.7441860465116279,1.34375,1.8138355340375188e-08,0.9999999999995989,4.0406927873474264e-09,1.0,0.9999999882735571,0.0478820631500165,0.9760692885443079,True,True,True
short_chat,short,23,2,43,1,0.023255813953488372,43.0,1.7551168753891242,0.7389598150996233,0.41758447437504564,1.0,0.2058730042433291,3.0405788496659167,0.6185495564278723,False,False,False
short_chat,short,23,2,43,2,0.046511627906976744,21.5,1.0259730981668131,0.8259130684170881,0.3401856224546659,1.0,0.3024999130280227,3.0405788496659167,0.6185495564278723,False,False,False
short_chat,short,23,2,43,4,0.09302325581395349,10.75,0.5414042401168957,0.9125928324910519,0.23528694017660995,1.0,0.465212423623101,3.0405788496659167,0.6185495564278723,False,False,False
short_chat,short,23,2,43,8,0.18604651162790697,5.375,0.36534841968454823,0.951147893005512,0.15007504806367833,1.0,0.6286087370579552,3.0405788496659167,0.6185495564278723,False,False,False
short_chat,short,23,2,43,16,0.37209302325581395,2.6875,0.1649750307134921,0.9881567684058126,0.06628645156401997,1.0,0.8213921006957889,3.0405788496659167,0.6185495564278723,False,False,True
short_chat,short,23,2,43,32,0.7441860465116279,1.34375,0.025138495058438435,0.999720719225296,0.007530340005407467,1.0,0.978441491363579,3.0405788496659167,0.6185495564278723,True,True,True
short_chat,short,23,3,43,1,0.023255813953488372,43.0,0.9354806594153183,0.656653403867121,0.463133789335764,1.0,0.15730752184397684,2.9155415356989325,0.680771252655638,False,False,False
short_chat,short,23,3,43,2,0.046511627906976744,21.5,1.2000686946545707,0.8147236322316318,0.3650318884339998,1.0,0.26945719857519007,2.9155415356989325,0.680771252655638,False,False,False
short_chat,short,23,3,43,4,0.09302325581395349,10.75,0.5488101006713179,0.9188639023459225,0.24067818718968167,1.0,0.4558702599587281,2.9155415356989325,0.680771252655638,False,False,False
short_chat,short,23,3,43,8,0.18604651162790697,5.375,0.2294202820029061,0.9806553381805232,0.12445030250855142,1.0,0.683954332328675,2.9155415356989325,0.680771252655638,False,False,False
short_chat,short,23,3,43,16,0.37209302325581395,2.6875,0.08140782160021486,0.9970028421821884,0.03752237441730359,1.0,0.8958616734003477,2.9155415356989325,0.680771252655638,False,True,True
short_chat,short,23,3,43,32,0.7441860465116279,1.34375,0.006856797771839594,0.9999797225763847,0.0023092512995123255,1.0,0.9933528980613258,2.9155415356989325,0.680771252655638,True,True,True
short_chat,short,23,4,43,1,0.023255813953488372,43.0,0.48056633971458396,0.9002532426323169,0.22304655039878385,1.0,0.4868440950008152,1.766932641501234,0.8805217061152012,False,False,False
short_chat,short,23,4,43,2,0.046511627906976744,21.5,0.23417302304215357,0.9744572819953503,0.10557358548093404,1.0,0.7267115266507574,1.766932641501234,0.8805217061152012,False,False,False
short_chat,short,23,4,43,4,0.09302325581395349,10.75,0.13198883688204124,0.9917061996365663,0.06329165104100729,1.0,0.8289371483758421,1.766932641501234,0.8805217061152012,False,False,True
short_chat,short,23,4,43,8,0.18604651162790697,5.375,0.05594462358490312,0.9985325410722649,0.030086599917612495,1.0,0.9158551381329564,1.766932641501234,0.8805217061152012,False,True,True
short_chat,short,23,4,43,16,0.37209302325581395,2.6875,0.020106591584982552,0.9998055207922467,0.007339247981274178,1.0,0.9789843941638566,1.766932641501234,0.8805217061152012,True,True,True
short_chat,short,23,4,43,32,0.7441860465116279,1.34375,0.0021410423612151556,0.9999978490531755,0.00045478881015083056,1.0,0.9986883774902962,1.766932641501234,0.8805217061152012,True,True,True
short_chat,short,23,5,43,1,0.023255813953488372,43.0,0.6644518306335336,0.7894241064453794,0.36264928547212666,1.0,0.2725405785275346,2.5369542982624886,0.7750059198972543,False,False,False
short_chat,short,23,5,43,2,0.046511627906976744,21.5,0.4538100697949539,0.896631138063908,0.2675340900668791,1.0,0.41097984898560497,2.5369542982624886,0.7750059198972543,False,False,False
short_chat,short,23,5,43,4,0.09302325581395349,10.75,0.23715372180709765,0.9736596453710038,0.16211734943368344,1.0,0.6036350295471368,2.5369542982624886,0.7750059198972543,False,False,False
short_chat,short,23,5,43,8,0.18604651162790697,5.375,0.11423113073334787,0.9934548436914263,0.07094926805878561,1.0,0.8097390978358178,2.5369542982624886,0.7750059198972543,False,False,True
short_chat,short,23,5,43,16,0.37209302325581395,2.6875,0.05376919395731349,0.998562386809488,0.0216581734765133,1.0,0.9388969910820226,2.5369542982624886,0.7750059198972543,False,True,True
short_chat,short,23,5,43,32,0.7441860465116279,1.34375,0.00220612851131499,0.9999977779201213,0.0007133248445284149,1.0,0.9979433064951851,2.5369542982624886,0.7750059198972543,True,True,True
short_chat,short,23,6,43,1,0.023255813953488372,43.0,0.19579399593828592,0.9834599901813719,0.08600368120954899,1.0,0.7728898982725889,1.1569638465222891,0.9109714185108233,False,False,True
short_chat,short,23,6,43,2,0.046511627906976744,21.5,0.1678727120684755,0.9880405768325597,0.07141812016645438,1.0,0.8085737031041347,1.1569638465222891,0.9109714185108233,False,False,True
short_chat,short,23,6,43,4,0.09302325581395349,10.75,0.11354992707796073,0.9945190224357618,0.048981123196758194,1.0,0.8656548204719746,1.1569638465222891,0.9109714185108233,False,False,True
short_chat,short,23,6,43,8,0.18604651162790697,5.375,0.051807864333710124,0.9988756706188859,0.023228975200099915,1.0,0.9345718546344668,1.1569638465222891,0.9109714185108233,False,True,True
short_chat,short,23,6,43,16,0.37209302325581395,2.6875,0.01425032520397218,0.9999061009710997,0.00547439329164797,1.0,0.984293915707608,1.1569638465222891,0.9109714185108233,True,True,True
short_chat,short,23,6,43,32,0.7441860465116279,1.34375,0.0015654795270658001,0.9999988795123576,0.00040602598036934415,1.0,0.9988289512885432,1.1569638465222891,0.9109714185108233,True,True,True
short_chat,short,23,7,43,1,0.023255813953488372,43.0,1.1991544409107413,-0.022272315727625305,0.5001420431781738,1.0,0.12208930618347341,3.0799349665359816,0.6211436775881373,False,False,False
short_chat,short,23,7,43,2,0.046511627906976744,21.5,1.1085258921540628,0.29809282960930233,0.3877373938660863,1.0,0.24095911145428875,3.0799349665359816,0.6211436775881373,False,False,False
short_chat,short,23,7,43,4,0.09302325581395349,10.75,0.9388903591332791,0.6819572318906378,0.2819101484959546,1.0,0.3880471109401759,3.0799349665359816,0.6211436775881373,False,False,False
short_chat,short,23,7,43,8,0.18604651162790697,5.375,0.6003597296868983,0.8236734312545453,0.16414732768314322,1.0,0.5994888611328676,3.0799349665359816,0.6211436775881373,False,False,False
short_chat,short,23,7,43,16,0.37209302325581395,2.6875,0.3503995391883298,0.9456943238272697,0.055161379568027594,1.0,0.8496619736331865,3.0799349665359816,0.6211436775881373,False,False,False
short_chat,short,23,7,43,32,0.7441860465116279,1.34375,0.020924740210134102,0.9997927726788516,0.003837591258392152,1.0,0.9889711660323547,3.0799349665359816,0.6211436775881373,True,True,True
short_chat,short,23,8,43,1,0.023255813953488372,43.0,1.778514634975056,0.5683467451608304,0.4959697539492423,1.0,0.12587449252251154,2.9935258161476583,0.652953706684089,False,False,False
short_chat,short,23,8,43,2,0.046511627906976744,21.5,1.1609743440709002,0.6578837284986182,0.38334800857389284,1.0,0.24634457413078806,2.9935258161476583,0.652953706684089,False,False,False
short_chat,short,23,8,43,4,0.09302325581395349,10.75,0.7997402720079292,0.6995134074991781,0.2423956685270547,1.0,0.45291769236890633,2.9935258161476583,0.652953706684089,False,False,False
short_chat,short,23,8,43,8,0.18604651162790697,5.375,0.4908063032574312,0.8934255390872609,0.1391437458608553,1.0,0.6518467294229459,2.9935258161476583,0.652953706684089,False,False,False
short_chat,short,23,8,43,16,0.37209302325581395,2.6875,0.23921028936935745,0.9734063791416128,0.04540840208727971,1.0,0.8749952127030087,2.9935258161476583,0.652953706684089,False,False,False
short_chat,short,23,8,43,32,0.7441860465116279,1.34375,0.03962515587619687,0.9992167654744617,0.0046212071177680345,1.0,0.9867299517450405,2.9935258161476583,0.652953706684089,True,True,True
short_chat,short,23,9,43,1,0.023255813953488372,43.0,1.177024717958246,0.04796073728673572,0.4755855679527524,1.0,0.14504200362042183,2.965865978356252,0.660406164270578,False,False,False
short_chat,short,23,9,43,2,0.046511627906976744,21.5,1.075610519253647,0.35432810541916426,0.3579682258779955,1.0,0.27865061154824633,2.965865978356252,0.660406164270578,False,False,False
short_chat,short,23,9,43,4,0.09302325581395349,10.75,0.8619482954043002,0.7565864702173586,0.2433204579862026,1.0,0.45133255395612293,2.965865978356252,0.660406164270578,False,False,False
short_chat,short,23,9,43,8,0.18604651162790697,5.375,0.7176773534485617,0.8495487242477626,0.1447258304354064,1.0,0.6399119228602734,2.965865978356252,0.660406164270578,False,False,False
short_chat,short,23,9,43,16,0.37209302325581395,2.6875,0.20505953014444306,0.9822112711407457,0.039434565100811475,1.0,0.8907702762205195,2.965865978356252,0.660406164270578,False,False,False
short_chat,short,23,9,43,32,0.7441860465116279,1.34375,0.032550903671299924,0.9994738690385573,0.003780516435850969,1.0,0.9891345482987046,2.965865978356252,0.660406164270578,True,True,True
short_chat,short,23,10,43,1,0.023255813953488372,43.0,3.366441086058673,0.57478843317737,0.4688407556304989,1.0,0.15163304303132788,2.8593900019865606,0.6985245135338446,False,False,False
short_chat,short,23,10,43,2,0.046511627906976744,21.5,2.0011674688240815,0.9239493924666531,0.35207559511249253,1.0,0.28644101741229877,2.8593900019865606,0.6985245135338446,False,False,False
short_chat,short,23,10,43,4,0.09302325581395349,10.75,0.8835011854099896,0.9345612055334476,0.2275951554217105,1.0,0.47873685078857864,2.8593900019865606,0.6985245135338446,False,False,False
short_chat,short,23,10,43,8,0.18604651162790697,5.375,0.4181135524671948,0.974329957450788,0.1160808049764788,1.0,0.7026995499601048,2.8593900019865606,0.6985245135338446,False,False,False
short_chat,short,23,10,43,16,0.37209302325581395,2.6875,0.11619841504435188,0.9967040799032334,0.03275015657399257,1.0,0.9086575051133668,2.8593900019865606,0.6985245135338446,False,False,True
short_chat,short,23,10,43,32,0.7441860465116279,1.34375,0.008711606587490019,0.9999792742913481,0.0018540218385046932,1.0,0.9946607330088624,2.8593900019865606,0.6985245135338446,True,True,True
short_chat,short,23,11,43,1,0.023255813953488372,43.0,1.5754113612425287,0.41794601927408953,0.48707966970770333,1.0,0.13409575927177342,3.003327243183495,0.6458474179206813,False,False,False
short_chat,short,23,11,43,2,0.046511627906976744,21.5,1.0866844294364824,0.38922830169387845,0.3755629334982409,1.0,0.25604142869672125,3.003327243183495,0.6458474179206813,False,False,False
short_chat,short,23,11,43,4,0.09302325581395349,10.75,0.828192078884963,0.6329626028764398,0.25668518427891795,1.0,0.4287879960255539,3.003327243183495,0.6458474179206813,False,False,False
short_chat,short,23,11,43,8,0.18604651162790697,5.375,0.6277854389568509,0.7901656065825261,0.15525685544819548,1.0,0.6177828816317613,3.003327243183495,0.6458474179206813,False,False,False
short_chat,short,23,11,43,16,0.37209302325581395,2.6875,0.25734771358785974,0.9710391544046915,0.04556214283028545,1.0,0.8745918344738537,3.003327243183495,0.6458474179206813,False,False,False
short_chat,short,23,11,43,32,0.7441860465116279,1.34375,0.019715293097936543,0.9998070895027433,0.0034125855258773483,1.0,0.9901882527795279,3.003327243183495,0.6458474179206813,True,True,True
short_chat,short,23,12,43,1,0.023255813953488372,43.0,3.8497157251491725,0.8117126400618513,0.46486457060873054,1.0,0.15557710505598174,2.851585693827612,0.698170625377426,False,False,False
short_chat,short,23,12,43,2,0.046511627906976744,21.5,1.7181777975103776,0.8115924672793936,0.34403966285984866,1.0,0.2972444405135931,2.851585693827612,0.698170625377426,False,False,False
short_chat,short,23,12,43,4,0.09302325581395349,10.75,0.7358501812082594,0.8847185953311363,0.21030630589446409,1.0,0.5099912051571415,2.851585693827612,0.698170625377426,False,False,False
short_chat,short,23,12,43,8,0.18604651162790697,5.375,0.4268220758302589,0.962364840565969,0.11693687870068363,1.0,0.7007667754443335,2.851585693827612,0.698170625377426,False,False,False
short_chat,short,23,12,43,16,0.37209302325581395,2.6875,0.14825787622118095,0.9919018537427456,0.03542585252665481,1.0,0.901467365662373,2.851585693827612,0.698170625377426,False,False,True
short_chat,short,23,12,43,32,0.7441860465116279,1.34375,0.010612745636508164,0.9999563116110319,0.002068089735512881,1.0,0.9940455800150156,2.851585693827612,0.698170625377426,True,True,True
short_chat,short,23,13,43,1,0.023255813953488372,43.0,3.990738595776935,0.709297290450773,0.46708587661694323,1.0,0.1533683774571592,2.857016271072513,0.6977311173813071,False,False,False
short_chat,short,23,13,43,2,0.046511627906976744,21.5,2.0592301984299786,0.7089877538748918,0.36443963545658276,1.0,0.27022197891716604,2.857016271072513,0.6977311173813071,False,False,False
short_chat,short,23,13,43,4,0.09302325581395349,10.75,1.100589743452815,0.8667768523899515,0.22828806076769245,1.0,0.47750901431472487,2.857016271072513,0.6977311173813071,False,False,False
short_chat,short,23,13,43,8,0.18604651162790697,5.375,0.44361093634173815,0.9800112692208063,0.10804474136511028,1.0,0.7210157977796754,2.857016271072513,0.6977311173813071,False,False,False
short_chat,short,23,13,43,16,0.37209302325581395,2.6875,0.13552548476821255,0.9940218746944082,0.03188669346099892,1.0,0.9109864162446786,2.857016271072513,0.6977311173813071,False,False,True
short_chat,short,23,13,43,32,0.7441860465116279,1.34375,0.01502698323441724,0.9999275093809047,0.0034395522626875655,1.0,0.9901109962624317,2.857016271072513,0.6977311173813071,True,True,True
longdoc_qa,longdoc,0,0,3068,1,0.0003259452411994785,3068.0,0.6906939333984733,0.9782128112963435,0.18085813874679485,1.0,0.5660425505769997,1.8859664589983403,0.9977719710669061,False,False,False
longdoc_qa,longdoc,0,0,3068,2,0.000651890482398957,1534.0,0.5983349184462448,0.9804049828208163,0.14672613833837647,1.0,0.6356698917894898,1.8859664589983403,0.9977719710669061,False,False,False
longdoc_qa,longdoc,0,0,3068,4,0.001303780964797914,767.0,0.23358701384915434,0.9949556413521593,0.09641674105964487,1.0,0.7480798730141165,1.8859664589983403,0.9977719710669061,False,False,False
longdoc_qa,longdoc,0,0,3068,8,0.002607561929595828,383.5,0.1311983329193477,0.9982711508187792,0.04681307220190473,1.0,0.8713145077280836,1.8859664589983403,0.9977719710669061,False,False,True
longdoc_qa,longdoc,0,0,3068,16,0.005215123859191656,191.75,0.02871099726866333,0.9998964216516134,0.012346105671597458,1.0,0.964830757168897,1.8859664589983403,0.9977719710669061,True,True,True
longdoc_qa,longdoc,0,0,3068,32,0.010430247718383311,95.875,0.0042864908868484545,0.9999982138383449,0.0015066153279908322,1.0,0.9956596072821166,1.8859664589983403,0.9977719710669061,True,True,True
longdoc_qa,longdoc,0,0,3068,64,0.020860495436766623,47.9375,0.0017891295220573387,0.9999996935538975,0.0005838059026646522,1.0,0.9983164868374933,1.8859664589983403,0.9977719710669061,True,True,True
longdoc_qa,longdoc,0,0,3068,128,0.041720990873533245,23.96875,0.0007242458333363772,0.9999999485043105,0.00022731446264859988,1.0,0.9993442372570481,1.8859664589983403,0.9977719710669061,True,True,True
longdoc_qa,longdoc,0,0,3068,256,0.08344198174706649,11.984375,0.00012185773352182123,0.9999999985973458,4.227749193021419e-05,1.0,0.9998779940319896,1.8859664589983403,0.9977719710669061,True,True,True
longdoc_qa,longdoc,0,1,3068,1,0.0003259452411994785,3068.0,0.002189528793571538,0.9999995364425514,0.0009294422828189698,1.0,0.9973207875008235,0.02241127794027027,0.9996702373276355,True,True,True
longdoc_qa,longdoc,0,1,3068,2,0.000651890482398957,1534.0,0.0008460948740132853,0.9999998959772994,0.0004054040896494506,1.0,0.9988307430736122,0.02241127794027027,0.9996702373276355,True,True,True
longdoc_qa,longdoc,0,1,3068,4,0.001303780964797914,767.0,0.0003956011084486624,0.9999999845067624,0.00016674879995447542,1.0,0.9995189468336912,0.02241127794027027,0.9996702373276355,True,True,True
longdoc_qa,longdoc,0,1,3068,8,0.002607561929595828,383.5,7.124991083408099e-05,0.999999999787111,2.232758716750527e-05,1.0,0.9999355764840895,0.02241127794027027,0.9996702373276355,True,True,True
longdoc_qa,longdoc,0,1,3068,16,0.005215123859191656,191.75,5.239161214926512e-06,0.9999999999931132,2.4053647094814786e-06,1.0,0.9999930585624802,0.02241127794027027,0.9996702373276355,True,True,True
longdoc_qa,longdoc,0,1,3068,32,0.010430247718383311,95.875,3.9161433660021814e-07,0.999999999994948,1.4532777003993533e-07,1.0,0.9999995799103374,0.02241127794027027,0.9996702373276355,True,True,True
